mode,trial,x0trial,ok_run,pre_max,post_max,mse,wall_s,err,Gamma_p,Gamma_n,K_e,R0,sDn,sDp,sDe,gn,gp,ge,xn0,xp0
free,16,4,1,0.35758838037076046,0.0002623319604069252,1.7470111843166822e-09,29.015018701553345,,21.10140450771234,3.816338916586899e-08,0.5977273672556009,0.004606614913739475,1.7978030062545602,1.006539264962059,1.4015591721554121,0.01750330982694034,0.9829022400198636,0.8402828518868757,0.46139241614276527,0.08019235597897705
free,16,2,1,2.153633021256347,0.0013610181136343158,1.8695740557825916e-08,986.4265158176422,,654312585823.0521,1.9277218382485637,23.176790303904262,6.693362154055841e-07,0.7671774381830443,1.4427632953936373,169.18722784965001,1.4017479815273948,0.86568336792301,376.1347876104988,0.8717058840613406,0.44654539825543194
free,16,5,1,0.23608131914946817,0.0017423328437544683,2.0669202747354086e-08,31.477935075759888,,5.575880361797332,2.1479229231483944e-10,0.8278586208559027,0.010648023299173356,1.1448022845988983,0.9984214387709239,0.9921229347489806,0.06439152100490537,1.0129482146244855,1.0072844600906168,0.07587276849454642,0.18951149366542075
free,16,6,1,0.21852198045281668,0.0019109111151607294,2.5785662572450546e-08,29.454463720321655,,4.448500081740765,2.480378505871381e-10,0.8977446217658627,0.01016977272772077,2.101331790962792,0.9962674734063452,0.9533927555026624,0.0002669356158374809,1.022779120430511,1.0638754959923993,0.36720720138094015,0.2128892128434433
free,16,0,1,0.41540375015849307,0.0003335204028580563,2.971265239635056e-08,32.82109785079956,,12.527170095257649,6.716828491145665e-08,0.5928228781723969,0.0051421603742013485,3.9844563682255707,1.0059674278176656,1.6071986913397516,0.00451449733062847,0.9825416100934976,0.7872505712106119,0.46610058941917254,0.09506499704590349
free,16,1,1,2.004331363025541,0.0015148699456322134,3.997704182128231e-08,33.881330251693726,,0.6170490065950331,13.10679191370157,1.2454130116230355,0.0029020213713882997,1.1235456917340367,0.9801619395892095,1.0045525462435585,0.24580964867625787,1.0212966294782813,1.0424414124444006,0.6276006752140132,0.2953193915705526
free,16,8,1,0.09798340058087618,0.0009705159386790285,4.309498897786067e-08,31.75761580467224,,4949.420009587326,6.037659271259301e-10,0.3601702751021787,0.005247314149881771,1.4088450322389896,1.0065336884729117,1.0686445039708672,0.13048760714857985,1.0618185628615489,0.9501177423924422,0.4058713425436178,0.18235212123458872
free,16,3,1,0.23634025039909723,0.002651684960683909,4.602246433214742e-08,31.760823011398315,,0.5909065236062749,1.9209038151956516e-10,1.1220191746142851,0.010574137404767918,1.176526936761364,1.015386242711369,0.9426339061278664,0.056346293589783374,0.8176783296455719,1.056728171138476,0.07897889931408929,0.35918502401768543
free,16,13,1,0.4690822643932435,0.0013819335361571206,4.713967023150959e-08,31.990397214889526,,31.238847454833632,1.4874887031091896e-07,0.7275399159148499,0.01056008050324123,1.0859946148824877,1.0567605626059926,0.9235027691153304,0.6119669566836932,0.8824272066812794,1.0773636321401623,0.09575513879193592,0.8091724441040395
free,16,10,1,1.0723576143198006,0.00039619016807002083,5.19857153381787e-08,29.130555152893066,,4827.860429801374,2.9942830465676532e-05,0.35164732420824996,0.005132324740347554,6.397937477612105,0.9634526276431002,1.2724005316990663,0.042930575325488565,4.73180332016589,0.9243766929495746,0.46198737761440634,0.7618538555302681
free,16,7,1,0.3565396016438136,0.0027492321030067046,5.29993246573179e-08,27.544565677642822,,2.6160453599124365,4.880053392517891e-08,1.0049628150401169,0.010063918099057108,1.0363644348318681,1.7102745139215199,0.8499194448608389,0.7536847219768058,0.0037219661303376046,1.1249868312513311,0.23439631955397078,0.6826227020890908
free,16,11,1,1.4247342533844183,0.001036032508107354,5.927285794873682e-08,28.365406036376953,,16603.24300192524,0.0007798322970366605,0.34232300221163126,0.00518716709861161,1.2587988672233577,1.1328298238524155,1.040297898689678,0.07544565819858866,0.8981807886103034,1.036254814403031,0.5378680447947695,0.2420894568619018
free,16,9,1,0.062036267705373405,0.0011986108967469988,7.695464582438426e-08,28.552730321884155,,14400.682818912232,2.589803190396185e-09,0.35062756571526743,0.005417024992862985,1.0122676646664772,1.018226490969135,0.982466951524516,0.14004144901597385,0.9789097304770171,1.0446612695645792,0.4313639931601483,0.0990992408026719
free,16,12,1,0.670662534016703,0.0023917114085207913,9.199317712665656e-08,30.815982341766357,,6.027351393390083,7.159294064158157e-07,0.9369080982218077,0.005720904767563796,1.0972709849720457,1.0223839535554278,0.9429355001439225,0.15933529151788917,0.9895757737390221,1.1466226832276918,0.41464195767757306,0.9280002274005382
free,16,14,0,inf,inf,inf,120.73640298843384,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,,0.5904896679805977,0.9456985402060505
free,16,15,0,inf,inf,inf,116.62085318565369,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,,0.8215719407415051,0.4683904878809587
