mode,trial,x0trial,ok_run,pre_max,post_max,mse,wall_s,err,Gamma_p,Gamma_n,K_e,R0,sDn,sDp,sDe,gn,gp,ge
free,20,12,1,0.2501565370715877,0.0009097249134413232,1.010559225289771e-08,255.6261923313141,,1649.7101280209176,1.96516881989829e-10,0.5060416001252409,0.010116694241269103,6.066938632011708,4.586009853240407,1.0039250149216352,0.0014113263866723604,0.017616110764366307,0.9603553133104318
free,20,4,1,0.429940619843995,0.0009182447012445749,1.4042918233258017e-08,203.11790466308594,,1.671699656821302,1.1415510145879881e-07,0.959299751833475,0.012716212552969886,0.9996058084878372,1.013093707059025,1.0771107811167437,1.005443247989815,1.005323591028226,0.9949394891081685
free,20,13,1,0.8071769915760445,0.0003099533116710518,1.9878757417986696e-08,197.25872683525085,,33412.498837252315,2.4161281238393894e-06,0.37512516994279926,0.0033107681060319466,2.8920041170001065,1.3433991028840353,1.228566591894472,0.03255275871067215,1.0138208471977939,0.9138900839908429
free,20,11,1,0.0045782480683733695,0.000510570892590323,2.2439644734068058e-08,240.5992729663849,,50027.652472804795,1.438524662869524e-09,0.4089328241821969,0.003505418246012463,2.427873700081355,1.4848875193055717,1.0560857639351138,0.0798979333604517,0.5278285329282778,0.9418019914209234
free,20,5,1,1.7912342405921091,0.0004947934420354017,4.9060831622039563e-08,223.62894821166992,,12182.636629424727,0.02164040190951593,0.306409012118693,0.0024485097468165775,353.12061303755695,0.38782968763466774,2.4166571152742753,6.583575150030885,24.399427873319514,0.6737163737847921
free,20,15,1,0.48531961853989714,0.0019992321556117076,5.0709746313978365e-08,184.87478947639465,,0.7188662750772341,1.6408775213911262e-07,1.145629313456542,0.011583466821056317,2.5310816628600343,1.0030169652042278,0.8332487322083435,0.06837663603402862,0.9660160295195568,1.1173741637452201
free,20,2,1,2.0947302821779754,0.004248101292279927,9.08437385690139e-08,1540.6248161792755,,171140.71576324487,7.694776240144185,20.99737932035689,0.0013404815678143736,0.9229011017185713,1.4048852638893652,8.79969793469609,0.7774314766136858,1.0140007492761618,24.35999888731844
free,20,7,1,2.077414893893039,0.0033907533887251873,3.488714323990474e-07,1276.9971373081207,,1035687.9730435133,5.401870756519622,86.22676008680428,0.0005740460276251211,0.4780557694862025,1.488699598471856,0.04772303481223301,5.348812432985822,1.0139064586861366,0.02463470905034005
free,20,6,0,inf,inf,inf,726.8716814517975,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,
free,20,0,0,inf,inf,inf,342.59827065467834,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,
free,20,1,0,inf,inf,inf,328.4384729862213,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,
