mode,trial,x0trial,ok_run,pre_max,post_max,mse,wall_s,err,Gamma_p,Gamma_n,K_e,R0,sDn,sDp,sDe,gn,gp,ge,xn0,xp0
free,6,7,1,2.175429984009117,0.0014837234454283532,1.4275902518972481e-08,100.05209040641785,,472615241846.4579,1.9188399870891306,6.890552770652128,9.462523889091446e-07,0.712666368038867,1.4465518053072268,15.120948374346256,1.3862878732379975,0.8576352901762773,101.1035837374585,0.9122103953387599,0.37035560002673384
free,6,0,1,0.5629631399719521,0.0006178429550054432,2.8327138230575815e-08,28.424401998519897,,2086.2365462357343,2.1922734912250304e-07,0.35991908823608987,0.004482886934438421,1.5965852551492479,1.0217558796170005,1.2759149887073726,0.05474486374679921,0.9670588291635149,0.9195971187779839,0.47604573225280566,0.09946674533037773
free,6,9,1,0.4288983756077087,0.002247244404351534,3.6280825892514024e-08,28.202032566070557,,0.29285537200803796,8.166760550677023e-08,1.171017777587152,0.013703674700882804,1.0019075505354431,1.0702078145749525,0.9709523789679665,0.8707944656711804,0.41313867671839943,1.006291998612351,0.2262826176991664,0.7327727476355976
free,6,2,1,0.25440925611967913,0.0026132834891079426,5.413212543627273e-08,31.650410413742065,,0.512903340968009,1.495089003135599e-10,1.1654934186825292,0.014339765131154092,1.0758922083347313,0.9988549076391687,0.9421288521087523,0.384674468323668,0.9964973509016894,1.0727861131700964,0.32079362195854005,0.061418575047188034
free,6,15,1,1.4870347772183177,0.00111113035050181,8.115499367662658e-08,28.97309160232544,,7751.011178730486,0.0010921179424761447,0.358448828030244,0.0036531502246270773,1.1337324087667704,1.121461400755242,1.0257371852220947,0.08546067160821796,1.0320624436523538,1.076283624645567,0.4903909607745381,0.8519150565072278
free,6,4,1,0.022166317994880558,0.001750575076808758,1.24240440184441e-07,29.191624879837036,,647.6320728885755,1.539755306782256e-09,0.5122037481219484,0.005581508816662157,1.3454265609437939,1.0124155440386413,0.9368765029135476,0.19761182292394777,1.0069046402243464,1.1328787327175416,0.42353037740237454,0.18131936476240124
free,6,11,1,2.0319030239071143,0.005180707367633985,2.1257361442679625e-07,30.7303466796875,,36.804996122158684,17.336879640603964,2.8434064224433593,0.003763444941056966,0.9688816189626187,1.0510773218377059,0.13189023678821993,0.48231524884195015,0.97055613163937,0.6460881278016879,0.6325576019618487,0.3019292458739658
free,6,6,1,2.82540087057205,0.015465896009670743,9.85732899083842e-07,218.5834641456604,,95276942190.5132,60.675659189290826,28.724168477478308,2.084660432285907e-06,0.7265597780961887,1.697030661470771,9.03379681049643,1.387862556949241,0.05180004452977098,109.78543984164732,0.8797286032163021,0.7011309698293005
free,6,5,0,inf,inf,inf,112.40869736671448,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,,0.6696389526156884,0.5797211293100348
free,6,3,0,inf,inf,inf,108.11292839050293,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,,0.8622554832775313,0.5986875402233107
