mode,trial,x0trial,ok_run,pre_max,post_max,mse,wall_s,err,Gamma_p,Gamma_n,K_e,R0,sDn,sDp,sDe,gn,gp,ge
locked,43,0,1,2.1249812205216667,0.00024050539503583934,9.347492323573233e-10,25.68428611755371,,853224022438.9011,1.0230710045506634e-09,0.06029901443517733,4.515373569561951e-07,0.6856885334272262,1.3616068148416813,0.6821621178862309,1.453578956140717,0.7297062757980319,1.4633615435410432
