mode,trial,x0trial,ok_run,pre_max,post_max,mse,wall_s,err,Gamma_p,Gamma_n,K_e,R0,sDn,sDp,sDe,gn,gp,ge
free,8,8,1,1.7527705958211897,0.00016202016561450705,1.8321955555900628e-09,221.1192901134491,,68124.12241331644,0.008508727147907721,0.3508749043774505,0.0025955433188171156,14.659377957575629,1.270562337225996,1.283060577128952,0.013057559842680653,0.7544117513344843,1.0148320023100759
free,8,13,1,0.5854067844343902,0.00037103831825646694,1.0874466251462969e-08,236.40977954864502,,1.1591586014078108,1.5714234351083222e-07,0.7584291391447033,0.002407236004711075,3.229438294643021,0.46580724752018243,1.7524871124276273,2.1009706096224807,8.212896252273236,0.7478583202358543
free,8,11,1,0.4699866009868252,0.0009827104563377986,1.3514314417535252e-08,213.82800102233887,,1.297668902397421,8.253922686956727e-08,0.9434063835123643,0.010188051650520764,2.8176515262132984,2.2089751397542594,0.95342337168234,0.0458451147166576,0.1151811019244143,0.9783527537772083
free,8,10,1,2.2708086043250146,0.0015119276726771602,2.4285345263550112e-08,1314.66015791893,,169446.82152909425,0.35075582921745924,9.164274412497983,0.0015113899116042154,0.728607288676121,1.2882147378083117,28.56460317143498,1.7328500198295014,0.7583737854836887,351.7026344487994
free,8,4,1,0.5234217220874697,0.001628646453964322,3.2861072934107275e-08,210.0415279865265,,5.0650422088901825,1.6558681293683397e-07,0.9384142739893391,0.013170183938154131,4.301002653412492,1.1468893225225805,0.8301409828738635,0.013220428409170728,0.725659003846174,1.1040368355484955
free,8,12,1,0.22857385536168806,0.001779067160324388,3.3016936822846567e-08,292.5733687877655,,0.33354611401819834,1.1432480997825651e-10,1.161893302712361,0.012059269053976616,1.0782379799593196,0.9918608529661471,0.9469792033916712,0.8147413137396591,1.0149914726075344,1.0455294974227094
free,8,1,1,0.505233601619107,0.0009446609068461953,4.0069121044448234e-08,226.98434591293335,,9953.192948407059,9.41157442287237e-08,0.47022252001310694,0.005458392666439987,1.011119539608838,1.2370555711930644,0.9911751783472406,0.6241292824772597,0.7598623092601712,1.134746854869025
free,8,3,1,1.4541531686735532,0.0007936250116937771,7.899588060590599e-08,370.718807220459,,190497.23393341393,0.0004992350727913194,0.33174540201366143,0.001536561515269132,0.04371709526195588,1.2070725621723652,1.2098744065847629,0.031371228168762755,0.8999061211463449,1.061042363450286
free,8,6,1,0.849431735735731,0.000997259607832035,1.1659221544533905e-07,227.05844044685364,,27328.94576604304,2.0274173145183924e-06,0.37723683591180523,0.0033333513739197147,1.2559129518920775,1.0592815394665385,1.252527728102272,0.1677360657469515,1.2136162547895537,1.0019913892949053
free,8,9,1,0.02519358723384002,0.003571933090610102,1.6702156706485706e-07,220.45150089263916,,3.4031070472988665,1.1617215952831596e-09,1.2397795219093337,0.007873811233009856,1.4730329242499223,2.3172141319391586,0.6666237604503188,0.6554499325615157,0.1170163097769271,1.4051533502313172
free,8,14,1,1.7514726048535856,0.9934990907739181,0.003936357848519549,214.867516040802,,645918880327.2485,7.289856449054818e-07,0.10884889775885621,5.255956479136689e-07,0.6936785642541875,1.9228554523225123,0.8971371363877119,55601.55839202159,0.4162506771148576,1.4822552142869676
free,8,2,0,inf,inf,inf,335.0570282936096,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,
free,8,7,0,inf,inf,inf,305.81764364242554,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,
