mode,trial,x0trial,ok_run,pre_max,post_max,mse,wall_s,err,Gamma_p,Gamma_n,K_e,R0,sDn,sDp,sDe,gn,gp,ge
locked,15,0,1,2.175670386044466,0.00021704086992002658,1.8539115584389028e-09,128.00624537467957,,396236964289.7612,1.0233243173385682e-09,0.0694289463636801,9.932769652988418e-07,0.3835001348183293,0.8167834960672382,0.5799561375768492,1.790827078079349,0.5812081243023055,1.1005158700801307
